Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
07/01/2026,ProShares UltraPro Short S&P500,SPXU,37.2473,36.9984,0.67273,0.2489,11384.22,424031271.3695
06/30/2026,ProShares UltraPro Short S&P500,SPXU,36.9984,37.8879,-2.34772,-0.8895,11234.22,415647980.256
06/29/2026,ProShares UltraPro Short S&P500,SPXU,37.8879,39.272,-3.52439,-1.3841,11534.22,437007184.4985
06/26/2026,ProShares UltraPro Short S&P500,SPXU,39.272,39.1585,0.28985,0.1135,11684.22,458862491.48
06/25/2026,ProShares UltraPro Short S&P500,SPXU,39.1585,39.1343,0.06184,0.0242,11134.22,435999158.0775
06/24/2026,ProShares UltraPro Short S&P500,SPXU,39.1343,39.3955,-0.66302,-0.2612,11184.22,437686425.0745
06/23/2026,ProShares UltraPro Short S&P500,SPXU,39.3955,37.7554,4.34401,1.6401,11784.22,464245042.0325
06/22/2026,ProShares UltraPro Short S&P500,SPXU,37.7554,37.3331,1.13117,0.4223,11384.22,429815591.011
06/18/2026,ProShares UltraPro Short S&P500,SPXU,37.3331,38.5252,-3.09434,-1.1921,10884.22,406341487.0165
06/17/2026,ProShares UltraPro Short S&P500,SPXU,38.5252,37.1565,3.68361,1.3687,11184.22,430874119.718
06/16/2026,ProShares UltraPro Short S&P500,SPXU,37.1565,36.5199,1.74316,0.6366,11434.22,424855409.6475
06/15/2026,ProShares UltraPro Short S&P500,SPXU,36.5199,38.4449,-5.00717,-1.925,11434.22,417576388.3785
06/12/2026,ProShares UltraPro Short S&P500,SPXU,38.4449,38.9921,-1.40336,-0.5472,10934.22,420364802.2535
06/11/2026,ProShares UltraPro Short S&P500,SPXU,38.9921,41.1322,-5.20298,-2.1401,11284.22,439995239.7015
06/10/2026,ProShares UltraPro Short S&P500,SPXU,41.1322,39.2198,4.87611,1.9124,11434.22,470314418.223
06/09/2026,ProShares UltraPro Short S&P500,SPXU,39.2198,38.902,0.81692,0.3178,11584.22,454330595.457
06/08/2026,ProShares UltraPro Short S&P500,SPXU,38.902,39.2415,-0.86516,-0.3395,11584.22,450649131.93
06/05/2026,ProShares UltraPro Short S&P500,SPXU,39.2415,36.3272,8.02236,2.9143,12334.22,484013097.9225
06/04/2026,ProShares UltraPro Short S&P500,SPXU,36.3272,36.7745,-1.21633,-0.4473,13234.22,480761975.148
06/03/2026,ProShares UltraPro Short S&P500,SPXU,36.7745,35.9691,2.23914,0.8054,12984.22,477488014.5175
06/02/2026,ProShares UltraPro Short S&P500,SPXU,35.9691,36.1044,-0.37475,-0.1353,13834.22,497604262.7565
